"order_id","seller_id","item_id","customer_id","address","date"
984,344,733,740,"578 Diana Vista
Ashleybury, AK 83715","2021-08-27"
985,579,658,765,"2314 Matthew Isle Suite 920
Simpsonfort, NE 29594","2020-07-04"
986,557,71,31,"Unit 4436 Box 9237
DPO AE 89198","2020-05-13"
987,122,902,786,"7524 Wendy Square
Lake Karenberg, CO 53625","2022-05-06"
988,654,178,823,"45154 Herring Passage
West Danny, OH 12763","2021-09-21"
989,814,953,52,"9590 Mckay Rue Apt. 480
Samuelchester, AZ 01465","2022-10-09"
990,581,241,239,"5506 Alexis Mount
Dianaside, AR 22338","2020-02-27"
991,485,809,547,"6544 Montes Pike
New Robert, DE 67563","2021-09-14"
992,166,162,228,"6538 Danny Overpass Suite 812
Port John, SD 65920","2021-02-10"
993,430,533,458,"93573 Valerie Squares
South Tamarastad, MP 50164","2022-10-10"
994,698,574,997,"617 Trujillo Ville
East Jennifer, IL 67499","2022-08-16"
995,661,377,186,"28349 Peterson Via
Murraystad, WV 06211","2022-08-26"
996,699,836,597,"00335 Smith Harbor Suite 766
South David, IL 77722","2023-05-09"
997,43,358,269,"50440 Veronica Valley
Port Christopherfurt, LA 28900","2023-03-10"
998,529,600,13,"672 Powell Crossing
Ruizshire, MS 80517","2021-02-20"
999,5,699,621,"106 Wade Forge Apt. 151
Andrewburgh, NV 19223","2022-05-01"
1000,809,15,916,"762 David Parkway
Audreyville, MN 93221","2020-02-20"
